,Filename,Train,Val,Variance,Skewness,Kurtosis,L2 Norm,Gini Coef,Entropy,Phi
0,0,0.19943734,0.18089579,2.0881166881842814,5.2735563791114615,26.984253647797072,8.871479225174884,-0.9511563406259882,0.2530673318741798,0.04479187067626138
1,0,0.16454972,0.14452206,1.2261250661227194,5.156735372538894,25.895917508934367,6.793495662654906,-0.9578550146103367,0.2530673318741798,0.06599858841630528
2,0,0.12927333,0.11015997,0.9229451189888879,4.9356341595013085,23.805969598490524,5.9056993634460815,-0.9541692635391184,0.2530673318741798,0.08425111099826445
3,0,0.097055614,0.080784574,0.9229477399350867,4.804621930542974,22.53836126975441,5.911582064992841,-0.9526000760509066,0.2530673318741798,0.10355118567721781
4,0,0.07085054,0.05940671,2.033505689694758,5.14158066697357,25.762907768324663,8.75758771568947,-0.9553262616653205,0.2530673318741798,0.1259114423837565
5,0,0.053271864,0.04749555,3.0634186578120697,5.219817410171017,26.49275557006913,10.745630964717062,-0.9554439639141393,0.2530673318741798,0.15927827505340447
6,0,0.04456507,0.042591713,3.257842197026285,5.171483511850037,26.046731454334548,11.085500418647355,-0.9549664331904609,0.2530673318741798,0.1671892483552442
7,0,0.041426882,0.040362433,2.7310640352283038,5.054782848508962,24.945919986322185,10.15352889226765,-0.9550210414412543,0.2530673318741798,0.14692270700112256
8,0,0.039999027,0.038155444,1.5196733648660437,4.652406436978739,21.035478551081958,7.590743250969545,-0.9519149485686332,0.2530673318741798,0.13470804139401477
9,0,0.038144212,0.035268016,1.1349197738129548,4.474120408322627,19.241536670253957,6.563713131978053,-0.951139957007301,0.2530673318741798,0.12358956713386478
10,0,0.03548055,0.03223128,1.2511797605163482,4.666033014624296,21.166632776421576,6.881994294326874,-0.9544708435632588,0.2530673318741798,0.11083629302159319
11,0,0.032655384,0.029780183,1.9148422128950966,5.052307151888976,24.917283728961905,8.499419872599216,-0.9549939324656692,0.2530673318741798,0.0981306052943293
12,0,0.030364042,0.028219257,2.4287923672987466,5.2611861005039176,26.861149984216116,9.558363865300503,-0.9573561494134828,0.2530673318741798,0.07849693378068333
13,0,0.028854484,0.027407736,0.694025617840695,4.64981088698988,21.00897212693229,5.130303490418385,-0.9510481166042057,0.2530673318741798,0.06126388406769876
14,0,0.027985578,0.027002642,0.15176496397619804,4.048747906204193,15.056625488933555,2.421306361032675,-0.9292939298792503,0.2145591551764051,0.05264766853293135
15,1,0.2454452,0.14210686,2.8492978170618377,4.882953469568239,24.28503246299898,10.701353393600176,-0.8485030185958754,0.5349233772048916,0.03255229913251153
16,1,0.19389038,0.10137793,0.1028130433479662,3.4713012745635825,11.580660008638239,2.0888273604507908,-0.7984878136155257,0.2145591551764051,0.023604903878067414
17,1,0.14324626,0.06514945,0.12010384859682517,2.9679555605649273,7.293657229895928,2.242565048767821,-0.8362800885683014,0.2868359830561607,0.03359096398108187
18,1,0.097603746,0.039002623,2.4505537246551095,5.146977600948468,26.10118800469392,9.679681130179398,-0.9286775012017531,0.3783870071118365,0.05877921572262234
19,1,0.0619559,0.028125161,6.511816685825489,5.344919854146811,27.769154640744514,15.72845184584702,-0.9333427854749725,0.33987883041406175,0.09962668551820772
20,1,0.041281175,0.035792727,5.292212062454631,5.0177705741808145,24.974291571827127,14.289891286494733,-0.9079452070907155,0.3783870071118365,0.149445519438265
21,1,0.037898477,0.053430438,4.167887001171768,4.675624435691136,21.973603764456847,12.759889884670606,-0.8960254376862122,0.3783870071118365,0.1530746077615717
22,1,0.04410373,0.06331043,3.182731000136896,4.456109164275197,20.006646573874082,11.175446991737868,-0.8949106077911699,0.3783870071118365,0.13378631920911005
23,1,0.04713138,0.059958093,2.187783700451664,4.274668085568316,18.3843006678118,9.266363227578575,-0.904341752758319,0.3783870071118365,0.10840462844734801
24,1,0.044051975,0.050005227,1.040837386567474,3.686803706432679,13.114077455637965,6.415656575705311,-0.9102599435264296,0.3783870071118365,0.0822850170055606
25,1,0.03918921,0.040862076,0.46499179269745106,3.0372798871110382,7.518684905064317,4.3524586556386,-0.8702340927505747,0.2868359830561607,0.06393794674763485
26,1,0.035856906,0.034508895,0.22631677159730101,3.131303790054226,8.425803812412177,3.0443640421453604,-0.8691735357510345,0.33987883041406175,0.05110145728765824
27,1,0.03434524,0.031020056,0.14208797900153275,3.4398948617856373,10.60272729484323,2.406243464456571,-0.866403174201098,0.2145591551764051,0.04109986277098714
28,1,0.033895522,0.029462378,0.10674922941148657,3.4316549349927263,10.684264764433522,2.1081563967680323,-0.8350810556471137,0.2145591551764051,0.03424387597600621
29,1,0.033584792,0.028989926,0.08833500744007353,3.2478230568179316,9.73426970358882,1.9397679247569275,-0.8222461285804119,0.2145591551764051,0.031092512168789686
30,10,0.26141116,0.2790337,3.1532217583814215,4.4726287486455005,20.914199901915556,11.228147879173097,-0.8835440440177645,0.61912858631753,0.043572981366575406
31,10,0.20629603,0.20970747,0.7485037160185481,2.808240051615562,6.98666787039477,5.5872930003731724,-0.8722422789175621,0.549458047865018,0.05674181345024377
32,10,0.15130623,0.14126697,1.015326385620647,3.151226948565884,9.111136448652474,6.4402330623811705,-0.885344440002637,0.3783870071118365,0.07258115956634241
33,10,0.10021772,0.0797392,1.1797008508854612,3.2372928469248725,9.322829341492719,6.8790043295932755,-0.9011519029766784,0.3783870071118365,0.09355032113563179
34,10,0.059313614,0.03655535,1.3353688466560856,3.157328859319032,8.413111980557064,7.282278159206741,-0.9106205567726305,0.3783870071118365,0.11420338699381409
35,10,0.03874025,0.01979053,1.6911762202010163,3.141770316716228,8.26856174883393,8.19080271326835,-0.9134023732022885,0.3783870071118365,0.13508682279077985
36,10,0.03987358,0.022127368,1.971064491036071,3.166741248007961,8.45359725151847,8.834376932826306,-0.9154910699013545,0.3783870071118365,0.15149717817344782
37,10,0.04750654,0.024051875,2.2227779299398907,3.1605834584503527,8.415214019983342,9.40016190020397,-0.9101814519660478,0.3783870071118365,0.15859291600554115
38,10,0.04649424,0.020820623,2.3683914102484978,3.1363164483051027,8.210242823001611,9.70967095352613,-0.9085021714229302,0.3783870071118365,0.15818640707488826
39,10,0.03881935,0.019034646,2.429762728367634,3.114098890951065,8.025269118126461,9.835759695873797,-0.9079111685242476,0.33987883041406175,0.1546436941409445
40,10,0.032461967,0.021989126,2.5230936323318343,3.0857927453018092,7.825803803065849,10.028220102963571,-0.9072122830675386,0.33987883041406175,0.1531562707473861
41,10,0.030500479,0.027360803,2.650632195187276,3.080984432278952,7.7934478316268745,10.281398884162398,-0.906574202091551,0.33987883041406175,0.15386126845799208
42,10,0.031200955,0.031475544,2.854521488240062,3.0836706604157933,7.815557268240042,10.67292321308698,-0.9057022290007867,0.33987883041406175,0.15734539589510113
43,10,0.031965114,0.03244229,3.1580526724421016,3.0821350242172287,7.818222274618366,11.23635376934418,-0.9034305578464372,0.33987883041406175,0.16373412588711156
44,10,0.03159504,0.030525029,3.555960238090835,3.0805125644361424,7.831192111980069,11.939295175940199,-0.9005469113835249,0.33987883041406175,0.1721544829733579
45,11,0.24870567,0.33907542,1.0729172075722209,5.576592913122559,29.698089683967112,6.372230097194733,-0.9268301351020289,0.12693054534140227,0.02577932691113683
46,11,0.21119958,0.28483576,0.4991357053750484,4.8975778740467435,23.68757931145823,4.387267561874558,-0.916535694237397,0.2530673318741798,0.040744403578213136
47,11,0.17108858,0.22736625,0.3178673508758403,3.9161073260850734,14.041076922987138,3.522244948426497,-0.9176216354909215,0.2145591551764051,0.05070080085601439
48,11,0.13058825,0.1672629,0.26898425096874223,4.119192536965655,16.09119350212326,3.236011528517367,-0.9180380545086754,0.2530673318741798,0.06646168462381721
49,11,0.09199289,0.111037634,0.3254149568984939,5.292887281462036,27.26646872382878,3.528622343633491,-0.9133896151216282,0.12693054534140227,0.08981601647380638
50,11,0.061595708,0.065686,0.5126241390457277,5.539745795100131,29.420465355825947,4.418002097875278,-0.9112161583606209,0.12693054534140227,0.1088207304072642
51,11,0.043328643,0.03560456,0.7504110434306284,5.208819833776192,26.59131459578574,5.365649856709144,-0.9162393737369928,0.2530673318741798,0.12325967612149753
52,11,0.036440656,0.020057794,0.9737494664376288,4.894854094578603,23.77162304701862,6.128833334379854,-0.9192520431835314,0.2530673318741798,0.13213779968322917
53,11,0.035691947,0.013677314,1.0801036262324024,4.719734645520194,22.137889344655033,6.463675100655325,-0.9193021349024497,0.2530673318741798,0.1398983124118021
54,11,0.034297004,0.010696765,1.0815005834417935,4.685807975505679,21.795081575279962,6.4680058194703145,-0.920215110688352,0.2530673318741798,0.13649637349002508
55,11,0.029199561,0.009380291,1.00901035400495,4.777261722700273,22.607544012722126,6.240665379020111,-0.9204661033900221,0.2530673318741798,0.1357637551481274
56,11,0.022425354,0.010452114,0.8888354175749167,4.866421876866341,23.431557763781793,5.853491422649289,-0.9197550657887571,0.2530673318741798,0.12829939600445361
57,11,0.01707987,0.013764447,0.7669440679839825,4.96674428933454,24.35658264347917,5.433746301670921,-0.9185644749856097,0.2530673318741798,0.12197170669124559
58,11,0.014298541,0.017530201,0.6402998656914902,5.157197839722354,26.063163534759944,4.954712756528505,-0.9181229348300528,0.2530673318741798,0.11547113954551538
59,11,0.013452212,0.019403592,0.614903634053224,5.223326622103276,26.7385681056842,4.8660990986841695,-0.9079713805322422,0.2530673318741798,0.11137346365960105
60,12,0.22943632,0.35884738,11.108480632179768,4.783421735905738,22.65996276344243,20.835735569785395,-0.8713555877659543,0.4643566259363562,0.2085972448357362
61,12,0.18409605,0.28831416,10.579412434323586,4.049250104907391,15.173149413329625,20.376621825370744,-0.8776252710706679,0.4643566259363562,0.24358777921447783
62,12,0.1330554,0.21459658,6.660359515905813,5.6413716085035555,30.216383182337353,15.851967325743535,-0.9263064197369795,0.2530673318741798,0.2915441942822877
63,12,0.08694032,0.14599946,7.946960012727512,5.6048705129558485,29.94127619777707,17.394217801267235,-0.8953815788617058,0.33987883041406175,0.34722742512288063
64,12,0.051951427,0.09006127,9.8365294148811,5.553011435670177,29.5371416888184,19.397881536704347,-0.8915906724952378,0.4113137785784551,0.40908849764228655
65,12,0.03418779,0.05608492,12.277906373593531,5.4712447557543715,28.88665736741086,21.741771510376758,-0.8845367060962829,0.5951550802798815,0.4525183902049789
66,12,0.034687568,0.04396031,14.27530535133882,5.386188846533406,28.199768313885063,23.51177024574126,-0.8789663896351425,0.6576367630153047,0.46765375027391054
67,12,0.04104946,0.041733485,14.700413954383132,5.3117598810894195,27.592332173038372,23.911654480807563,-0.8754664238421084,0.6576367630153047,0.4640800938528222
68,12,0.040210072,0.04232648,13.626991635185163,5.251404442605197,27.101463274197823,23.070565550525874,-0.8707977820333217,0.6576367630153047,0.44803561303194234
69,12,0.033545587,0.04688862,11.970052611682737,5.192123770012657,26.615648434724807,21.662380528412314,-0.867273849836399,0.6576367630153047,0.4251630199112649
70,12,0.028113209,0.05524388,10.452746105495123,5.116657076403056,25.98491651690747,20.27651198849381,-0.8658611173337866,0.6576367630153047,0.4007702295908963
71,12,0.02668331,0.06383752,9.300137800034506,5.021292753455579,25.17637347776729,19.163815317499974,-0.8638620781999535,0.6576367630153047,0.37969972011395553
72,12,0.02768602,0.069017485,8.783335236304058,4.874304536766573,23.933742726630637,18.693764211528958,-0.8573559230339326,0.6576367630153047,0.3642453474400541
73,12,0.028751856,0.06934203,8.611713702912997,4.73816823195794,22.75413538223827,18.55605081767344,-0.8558343239424753,0.6576367630153047,0.35576525556065786
74,12,0.028767472,0.06558813,8.813589476603777,4.599344601154177,21.54189135518753,18.81970569581047,-0.8538859194708377,0.6576367630153047,0.35300260261409927
75,13,0.34169897,0.28853735,7.084241870417987,2.684615987515964,6.5951303489099455,18.831334921746258,-0.6534682353309784,1.3100308429120273,0.10948045098043793
76,13,0.32436106,0.25536713,4.876175025777284,3.043099085551288,8.37658682857938,14.661910810476234,-0.7567228349239888,0.5494580478650178,0.12157487437718621
77,13,0.28302845,0.2130771,2.4990489403597973,3.537719887830431,12.486870875117772,10.03128101197816,-0.888611136577323,0.5028648026341309,0.14298332534693758
78,13,0.22937168,0.16975768,2.410742014736155,3.905752311804636,15.696639694484748,9.89269118706164,-0.8748762889273483,0.4643566259363562,0.16746801910259237
79,13,0.17592877,0.12908013,1.9050163042726327,4.9230573988993775,24.147099189862548,8.520621569573803,-0.9450591062763953,0.3783870071118365,0.1971465379338259
80,13,0.12557395,0.095503464,2.112112249114065,5.550822491240271,29.4251626603262,8.883395577314516,-0.9643888609381464,0.2530673318741798,0.2257607748139586
81,13,0.08229691,0.07461934,2.593260991455787,5.66322420787014,30.364641958754454,9.826882408090956,-0.9672015941570127,0.12693054534140227,0.24548656102162547
82,13,0.05151305,0.071262695,3.20782124464173,5.719243993688975,30.81400107174769,10.916171066119128,-0.9692641038433097,0.12693054534140227,0.2630040603712793
83,13,0.03777398,0.08478622,3.523378013924878,5.741727369485068,30.98833951566749,11.430101453942855,-0.970902409814786,0.12693054534140227,0.26152239968687524
84,13,0.039792378,0.10399368,3.6351206330259225,5.7464623882420645,31.024185127622587,11.604532571478453,-0.9717792093526821,0.12693054534140227,0.2495271723744591
85,13,0.04740985,0.11313529,3.5713986855858377,5.7468920771959615,31.027401526481412,11.50109450182296,-0.97199250406237,0.12693054534140227,0.24259450571535945
86,13,0.049647484,0.10786028,3.5415791811014703,5.746439647477932,31.02401458984167,11.454302184285218,-0.9717707515379045,0.12693054534140227,0.2449091688252573
87,13,0.04527502,0.09555934,3.599917806420045,5.743967641435147,31.005366605786847,11.551653558306908,-0.9712140362598455,0.12693054534140227,0.2535222494517816
88,13,0.039558437,0.084240735,3.517712567705461,5.736444962583081,30.947869903014144,11.424211481115808,-0.9703712463228873,0.12693054534140227,0.25971127221965606
89,13,0.036404327,0.077155784,3.3914505916294395,5.725348562075964,30.861812984322754,11.222137902115033,-0.9695986843221308,0.12693054534140227,0.2612718794615202
90,14,0.24638535,0.20899668,2.826324895424891,5.312065995525066,27.663689422931753,10.551668845538744,-0.8375161152977,0.4113137785784551,0.13288250882054542
91,14,0.19627436,0.15987536,3.4158210017528425,5.023995028246802,25.297604346298684,11.647422371447728,-0.8564598695584026,0.4643566259363562,0.09199989989981938
92,14,0.14936735,0.11576052,3.893950375909922,4.481395524280974,20.787765195557554,12.585778939697096,-0.8476263352381865,0.6576367630153047,0.08145808780538563
93,14,0.10801363,0.078752816,3.6964232841694393,3.5301466772513272,12.997408917135685,12.524586419376151,-0.8295744741681497,0.8087022713195998,0.09356273603619333
94,14,0.07499067,0.052720975,3.418771340385898,2.8952510578608686,8.045634315075743,12.215591054278537,-0.8193490171143157,0.8617451186775009,0.09894032321131363
95,14,0.053935993,0.040474378,2.40965538165008,2.6325727353118507,6.207126984308546,10.301827048547757,-0.8196836509739449,0.7939587220159009,0.10194044322723883
96,14,0.046191413,0.04007506,1.263972553529293,3.0772867012681355,9.008492799319324,7.318042842451456,-0.8424592795486621,0.5879662245627927,0.10032584369068477
97,14,0.047320634,0.043570865,0.7706786678187862,3.5453334772732803,12.535118405630081,5.6424537188655615,-0.8579879555680564,0.3783870071118365,0.09635657186755496
98,14,0.049054522,0.043669693,0.4916774623585116,4.042569171239259,15.959409630135873,4.431756628306387,-0.8812303152595363,0.2530673318741798,0.08644768433563536
99,14,0.046595763,0.039644662,0.3293388892395366,4.39368456561543,18.738554972928174,3.572401913421442,-0.9179636914016618,0.2530673318741798,0.07592651784057974
100,14,0.041239772,0.034710024,0.2192642232745248,4.563687942729131,20.356026991563915,2.90234120654909,-0.9319664256612471,0.2530673318741798,0.06424323278947876
101,14,0.036278,0.031392526,0.12371373682553341,4.723448552279256,21.93436980496524,2.1745808973924006,-0.9414176297821657,0.12693054534140227,0.05057830717271544
102,14,0.033447515,0.03003268,0.055252289309191314,4.980694039298292,24.39355631117639,1.4499381221408314,-0.9460299602201,0.12693054534140227,0.03525589641032998
103,14,0.032443773,0.02966694,0.016973570381790794,5.584276336535679,29.722877052251427,0.7974715381745116,-0.9581697805434265,0.0,0.021439299350688158
104,14,0.03213204,0.02930972,0.003521065609055416,4.634256143661721,20.859864103482206,0.3653193780558009,-0.9534470396887175,0.0,0.009371681967064742
105,2,0.24276294,0.22137141,10.519499350722782,3.808904322064082,15.298268395070373,21.24609753462723,-0.7538269533214395,0.7491877870709805,0.12272182385262295
106,2,0.18024005,0.15674096,21.11001541949788,3.5400253348128405,14.09569292112521,31.577320239008372,-0.6906580176264665,1.4874729961436945,0.1537271346360046
107,2,0.12639952,0.099826805,12.71845767589803,2.424499738363668,5.961198149912027,25.392944537517177,-0.6762435687509576,1.4874729961436945,0.18548001585788906
108,2,0.084298335,0.060341854,8.05989157000681,2.5506537350118084,5.855350921632779,20.603311230476525,-0.6100354161103967,1.3286264838685313,0.24116514967722225
109,2,0.063708715,0.044271074,9.794300238028953,2.9136057711251135,8.610374289718841,21.53271385314596,-0.7148382433911145,1.351394330255479,0.2960663049105738
110,2,0.06060183,0.040246867,12.361309548650386,2.963040843868538,8.983099143008278,24.02764930876353,-0.7281180450357266,1.351394330255479,0.33932256230590707
111,2,0.058699578,0.034455836,17.280083875202752,2.7613764970710384,7.375967893136803,28.26935263362917,-0.7488934861862326,1.3069412193797083,0.37371050572840636
112,2,0.05020223,0.026738713,20.65207441094477,2.745947283916277,7.003656251743603,30.591028414072156,-0.7712213527681998,1.253898372021807,0.39515850464754637
113,2,0.040891286,0.022214841,22.903438951800624,2.8914212874069483,7.823710664988072,31.999233844900242,-0.7825517422570973,1.296194615179048,0.40251568492477136
114,2,0.0360143,0.021533985,23.291038243551863,3.081362628055453,8.926992626942214,32.021825286485615,-0.7883063710335362,1.3492374625369492,0.40577152711310616
115,2,0.03466266,0.021938687,24.17790634294388,3.1787958169360193,9.578354171740282,32.5214851714806,-0.7919551690270508,1.179621127068634,0.41244220248503605
116,2,0.034267116,0.02127552,22.11240369536494,3.339925497266654,10.53429203169799,30.75628831718708,-0.8053672451091334,1.1171394443332108,0.42352991831232945
117,2,0.03322282,0.019259673,22.052470286084695,3.3523177419226435,10.753968999797964,30.69540510606509,-0.8067658742295476,0.996116758859539,0.43787501209185975
118,2,0.031325895,0.016884552,20.670423658853835,3.473146842241692,11.81704427897271,29.65895093467434,-0.8090788264105775,0.9961167588595389,0.4522799258472101
119,2,0.02922765,0.015197294,21.088048669573073,3.5128779809685873,12.470695125678958,30.122601141762537,-0.7976259440441801,1.117139444333211,0.46430482294875947
120,20,0.28863588,0.2974403,9.123167755186202,5.328689813071051,27.73454302914118,18.792720476930484,-0.8892398955581835,0.5349233772048916,0.05591658938520336
121,20,0.22267537,0.22523916,2.6114666032221283,2.3610269450536894,4.58033129532881,10.67969799873953,-0.8369129640103502,0.9191004054639895,0.0636174090626633
122,20,0.16494559,0.15704808,1.5258062801313976,2.898383460554022,7.296194558201998,7.953554319265087,-0.874898185201932,0.5879662245627927,0.08646513732514163
123,20,0.110349655,0.09389973,1.5278646026396916,2.9361672704157327,6.79456822343859,7.877941965250014,-0.8828669090867928,0.2868359830561607,0.10981181843761376
124,20,0.064868,0.04957674,1.867570529902217,3.01934406360884,7.437229964691101,8.697110811284038,-0.8871139304072609,0.33987883041406175,0.12437271274003704
125,20,0.040813986,0.032267325,2.349684501394162,3.109620639008773,8.226606441686444,9.737303242790057,-0.8953132035389675,0.3783870071118365,0.14173587603643498
126,20,0.039507363,0.034281865,2.8695339955773163,3.1357883364645,8.471947936324113,10.773764545387792,-0.893144261516262,0.3783870071118365,0.15664861680285178
127,20,0.045858134,0.036191747,3.169795873473611,3.145233502498995,8.573316662403588,11.333667532487299,-0.8914145745891762,0.549458047865018,0.16461070224026036
128,20,0.044463973,0.031968795,3.23993644138351,3.156810801681558,8.66385735187155,11.460501860409135,-0.8907030925718427,0.549458047865018,0.16707452509104156
129,20,0.036195982,0.027874485,3.211359596968794,3.1765515550772014,8.831102218883835,11.409170699068921,-0.8912857276953983,0.549458047865018,0.16687396950770841
130,20,0.028829748,0.028175116,3.104085369652443,3.204070237101797,9.064659580336512,11.213335092449473,-0.892112652711244,0.5879662245627927,0.16721259361477192
131,20,0.025977252,0.031571917,3.080706687411185,3.2392156680944173,9.392144470301812,11.170706503966981,-0.8922799954574194,0.5879662245627927,0.1716122933957118
132,20,0.026270969,0.034742318,3.1481838780143363,3.2826968248423984,9.793052266893657,11.292039953462451,-0.8921638753476557,0.5879662245627927,0.17691384401096327
133,20,0.027040271,0.035605602,3.2948936939171634,3.3365176863567867,10.267751042373478,11.5496364114004,-0.8919805131246916,0.5879662245627927,0.1834149284957406
134,20,0.026821831,0.03407243,3.5047330988074346,3.4016737084425515,10.817860471157585,11.904118154184859,-0.8924690012434795,0.5879662245627927,0.19069479911321666
135,21,0.36761895,0.30667704,4.121150885971043,1.8971089598206092,2.5415232291248886,14.016821591465598,-0.7706334017347312,0.9684079964603065,0.08461736954387528
136,21,0.326563,0.25656965,1.1309352681662665,2.229361758254786,3.313294185004392,6.988498942153451,-0.8390074610374167,0.49641520050711685,0.03006919982623411
137,21,0.2685453,0.20330136,0.2649792166995248,3.4459450187908036,10.660343451522825,3.257321518760037,-0.8985144809974646,0.2145591551764051,0.043793050986380984
138,21,0.20982869,0.15131721,0.5191207748086277,4.033502547032949,15.37019842632743,4.482000811498443,-0.9343135684635313,0.2530673318741798,0.08329619925913363
139,21,0.15281683,0.1019217,0.9991249951202735,4.345942793359486,18.45583901870014,6.203805766273937,-0.9375499029358944,0.2530673318741798,0.13223808637530246
